"url","title","title_link","published date","published date_link","images","images_alt","images_link"
"https://www.nur.kz/daynews/","Объявление о покупке мебели на 7 млн тенге опубликовало минтруда","https://www.nur.kz/1803132-obavlenie-o-pokupke-mebeli-na-7-mln-tenge-opublikovalo-mintruda.html","","","https://netstorage-nur.akamaized.net/images/4e0dcb18d597180f.jpg?impolicy=common-image&imwidth=272","Объявление о покупке мебели на 7 млн тенге опубликовало минтруда","https://www.nur.kz/1803132-obavlenie-o-pokupke-mebeli-na-7-mln-tenge-opublikovalo-mintruda.html"
"https://www.nur.kz/daynews/","Токаев реорганизовал министерство торговли и интеграции","https://www.nur.kz/1803175-tokaev-reorganizoval-ministerstvo-torgovli-i-integracii.html","","","https://netstorage-nur.akamaized.net/images/3765366b23525ea5.jpg?impolicy=common-image&imwidth=272","Токаев реорганизовал министерство торговли и интеграции","https://www.nur.kz/1803175-tokaev-reorganizoval-ministerstvo-torgovli-i-integracii.html"
"https://www.nur.kz/daynews/","Крупную сумму изъяли у арестованных членов ДВК в Алматы","https://www.nur.kz/1803158-krupnuu-summu-izali-u-arestovannyh-clenov-dvk-v-almaty.html","","","https://netstorage-nur.akamaized.net/images/343075779254742f.jpeg?impolicy=common-image&imwidth=272","Крупную сумму изъяли у арестованных членов ДВК в Алматы","https://www.nur.kz/1803158-krupnuu-summu-izali-u-arestovannyh-clenov-dvk-v-almaty.html"
"https://www.nur.kz/daynews/","""Воспитатель избивает, а няни смеются"": видео жестокого обращения с детьми сняли в Талдыкоргане","https://www.nur.kz/1803100-vospitatel-izbivaet-a-nani-smeutsa-video-zestokogo-obrasenia-s-detmi-snali-v-taldykorgane.html","","","https://netstorage-nur.akamaized.net/images/9fc858c2ac224f6c.jpg?impolicy=common-image&imwidth=272","""Воспитатель избивает, а няни смеются"": видео жестокого обращения с детьми сняли в Талдыкоргане","https://www.nur.kz/1803100-vospitatel-izbivaet-a-nani-smeutsa-video-zestokogo-obrasenia-s-detmi-snali-v-taldykorgane.html"
"https://www.nur.kz/daynews/","Касым-Жомарт Токаев блеснул знанием английского на заседании СИИ (видео)","https://www.nur.kz/1803131-kasym-zomart-tokaev-blesnul-znaniem-anglijskogo-na-zasedanii-sii-video.html","","","https://netstorage-nur.akamaized.net/images/60a706c2867061e5.jpg?impolicy=common-image&imwidth=272","Касым-Жомарт Токаев блеснул знанием английского на заседании СИИ (видео)","https://www.nur.kz/1803131-kasym-zomart-tokaev-blesnul-znaniem-anglijskogo-na-zasedanii-sii-video.html"
"https://www.nur.kz/daynews/","""Меня ввели в заблуждение"": задержанный в Алматы участник ДВК раскаялся (видео)","https://www.nur.kz/1803365-mena-vveli-v-zabluzdenie-zaderzannyj-v-almaty-ucastnik-dvk-raskaalsa-video.html","","","https://netstorage-nur.akamaized.net/images/98d0a29c5098e021.jpg?impolicy=common-image&imwidth=272","""Меня ввели в заблуждение"": задержанный в Алматы участник ДВК раскаялся (видео)","https://www.nur.kz/1803365-mena-vveli-v-zabluzdenie-zaderzannyj-v-almaty-ucastnik-dvk-raskaalsa-video.html"
"https://www.nur.kz/daynews/","""Пост сдал. Пост принял"": Сагинтаев и Байбек пообщались в Twitter","https://www.nur.kz/1803364-post-sdal-post-prinal-sagintaev-i-bajbek-poobsalis-v-twitter.html","","","https://netstorage-nur.akamaized.net/images/78e63d26a77b23e1.jpg?impolicy=common-image&imwidth=272","""Пост сдал. Пост принял"": Сагинтаев и Байбек пообщались в Twitter","https://www.nur.kz/1803364-post-sdal-post-prinal-sagintaev-i-bajbek-poobsalis-v-twitter.html"
"https://www.nur.kz/daynews/","Новую форму для таможенников утвердили в Казахстане (фото)","https://www.nur.kz/1803345-novuu-formu-dla-tamozennikov-utverdili-v-kazahstane-foto.html","","","https://netstorage-nur.akamaized.net/images/fdbf71ed0dcf05d8.jpg?impolicy=common-image&imwidth=272","Новую форму для таможенников утвердили в Казахстане (фото)","https://www.nur.kz/1803345-novuu-formu-dla-tamozennikov-utverdili-v-kazahstane-foto.html"
"https://www.nur.kz/daynews/","Взрыв боеприпаса произошел в Арыси","https://www.nur.kz/1803351-ocerednoj-vzryv-proizosel-v-arysi.html","","","https://netstorage-nur.akamaized.net/images/7913b4b71380488e.png?impolicy=common-image&imwidth=272","Взрыв боеприпаса произошел в Арыси","https://www.nur.kz/1803351-ocerednoj-vzryv-proizosel-v-arysi.html"
"https://www.nur.kz/daynews/","Активистов ДВК задержали в Нур-Султане","https://www.nur.kz/1803335-aktivistov-dvk-zaderzali-v-nur-sultane.html","","","https://netstorage-nur.akamaized.net/images/cccfb66e4a70cf8d.jpg?impolicy=common-image&imwidth=272","Активистов ДВК задержали в Нур-Султане","https://www.nur.kz/1803335-aktivistov-dvk-zaderzali-v-nur-sultane.html"
"https://www.nur.kz/daynews/","""Земля не продается иностранцам"": Сапархан Омаров успокоил казахстанцев","https://www.nur.kz/1803326-zemla-ne-prodaetsa-inostrancam-saparhan-omarov-uspokoil-kazahstancev.html","","","https://netstorage-nur.akamaized.net/images/ea4c23f0cc0f53b6.jpg?impolicy=common-image&imwidth=272","""Земля не продается иностранцам"": Сапархан Омаров успокоил казахстанцев","https://www.nur.kz/1803326-zemla-ne-prodaetsa-inostrancam-saparhan-omarov-uspokoil-kazahstancev.html"
"https://www.nur.kz/daynews/","«Агитаторов» наказали за призывы к незаконным митингам в Алматы","https://www.nur.kz/1803319-agitatorov-nakazali-za-prizyvy-k-nezakonnym-mitingam-v-almaty.html","","","https://netstorage-nur.akamaized.net/images/9c87a7fbdec1f046_w.jpg?impolicy=common-image&imwidth=272","«Агитаторов» наказали за призывы к незаконным митингам в Алматы","https://www.nur.kz/1803319-agitatorov-nakazali-za-prizyvy-k-nezakonnym-mitingam-v-almaty.html"
"https://www.nur.kz/daynews/","""Пассажиры хотят блокировать другие рейсы"": казахстанцы возмущены задержкой самолета Scat","https://www.nur.kz/1803300-passaziry-hotat-blokirovat-drugie-rejsy-kazahstancy-vozmuseny-zaderzkoj-samoleta-scat.html","","","https://netstorage-nur.akamaized.net/images/0901e826fcc82065.jpg?impolicy=common-image&imwidth=272","""Пассажиры хотят блокировать другие рейсы"": казахстанцы возмущены задержкой самолета Scat","https://www.nur.kz/1803300-passaziry-hotat-blokirovat-drugie-rejsy-kazahstancy-vozmuseny-zaderzkoj-samoleta-scat.html"
"https://www.nur.kz/daynews/","Эльмира Суханбердиева предстанет перед судом 9 июля","https://www.nur.kz/1803285-elmira-suhanberdieva-predstanet-pered-sudom-9-iula.html","","","https://netstorage-nur.akamaized.net/images/28639fa00dbb088e.jpg?impolicy=common-image&imwidth=272","Эльмира Суханбердиева предстанет перед судом 9 июля","https://www.nur.kz/1803285-elmira-suhanberdieva-predstanet-pered-sudom-9-iula.html"
"https://www.nur.kz/daynews/","Ержан Бабакумаров освобожден от должности советника президента","https://www.nur.kz/1803286-erzan-babakumarov-osvobozden-ot-dolznosti-sovetnika-prezidenta.html","","","https://netstorage-nur.akamaized.net/images/d41faad89971c1bc.jpg?impolicy=common-image&imwidth=272","Ержан Бабакумаров освобожден от должности советника президента","https://www.nur.kz/1803286-erzan-babakumarov-osvobozden-ot-dolznosti-sovetnika-prezidenta.html"
"https://www.nur.kz/daynews/","""Упрекнул, что родилась дочь"": житель Атырау выгнал жену из дома после 20 лет брака","https://www.nur.kz/1803276-upreknul-cto-rodilas-doc-zitel-atyrau-vygnal-zenu-iz-doma-posle-20-let-braka.html","","","https://netstorage-nur.akamaized.net/images/f52a5a436aa632f9.jpeg?impolicy=common-image&imwidth=272","""Упрекнул, что родилась дочь"": житель Атырау выгнал жену из дома после 20 лет брака","https://www.nur.kz/1803276-upreknul-cto-rodilas-doc-zitel-atyrau-vygnal-zenu-iz-doma-posle-20-let-braka.html"
"https://www.nur.kz/daynews/","Нигматулин: Законодательная работа депутатов направлена на выполнение стратегических задач","https://www.nur.kz/1803274-nigmatulin-zakonodatelnaa-rabota-deputatov-napravlena-na-vypolnenie-strategiceskih-zadac.html","","","https://netstorage-nur.akamaized.net/images/440f2315d9d6d84e.jpg?impolicy=common-image&imwidth=272","Нигматулин: Законодательная работа депутатов направлена на выполнение стратегических задач","https://www.nur.kz/1803274-nigmatulin-zakonodatelnaa-rabota-deputatov-napravlena-na-vypolnenie-strategiceskih-zadac.html"
"https://www.nur.kz/daynews/","Фанатка Димаша из США переехала ради него в Казахстан: Родные называют сумасшедшей (видео)","https://www.nur.kz/1803260-fanatka-dimasa-iz-ssa-pereehala-radi-nego-v-kazahstan-rodnye-nazyvaut-sumassedsej-video.html","","","https://netstorage-nur.akamaized.net/images/8833e08bf09486e1.png?impolicy=common-image&imwidth=272","Фанатка Димаша из США переехала ради него в Казахстан: Родные называют сумасшедшей (видео)","https://www.nur.kz/1803260-fanatka-dimasa-iz-ssa-pereehala-radi-nego-v-kazahstan-rodnye-nazyvaut-sumassedsej-video.html"
"https://www.nur.kz/daynews/","Байбек высказался о необходимости внутренней «чистки рядов» в Nur Otan","https://www.nur.kz/1803251-bajbek-vyskazalsa-o-neobhodimosti-vnutrennej-cistki-radov-v-nur-otan.html","","","https://netstorage-nur.akamaized.net/images/a822ee94da771cb9_w.jpg?impolicy=common-image&imwidth=272","Байбек высказался о необходимости внутренней «чистки рядов» в Nur Otan","https://www.nur.kz/1803251-bajbek-vyskazalsa-o-neobhodimosti-vnutrennej-cistki-radov-v-nur-otan.html"
"https://www.nur.kz/daynews/","""Есть папики"": около 200 несовершеннолетних сделали аборты в Казахстане","https://www.nur.kz/1803250-est-papiki-okolo-200-nesoversennoletnih-sdelali-aborty-s-nacala-goda-v-kazahstane.html","","","https://netstorage-nur.akamaized.net/images/6e806314f408b8d0.jpg?impolicy=common-image&imwidth=272","""Есть папики"": около 200 несовершеннолетних сделали аборты в Казахстане","https://www.nur.kz/1803250-est-papiki-okolo-200-nesoversennoletnih-sdelali-aborty-s-nacala-goda-v-kazahstane.html"
"https://www.nur.kz/daynews/","""Насилие над людьми недопустимо"": Абаев о массовой драке на Тенгизе","https://www.nur.kz/1803247-nasilie-nad-ludmi-nedopustimo-abaev-o-massovoj-drake-na-tengize.html","","","https://netstorage-nur.akamaized.net/images/b792e3e1a63376be_b.png?impolicy=common-image&imwidth=272","""Насилие над людьми недопустимо"": Абаев о массовой драке на Тенгизе","https://www.nur.kz/1803247-nasilie-nad-ludmi-nedopustimo-abaev-o-massovoj-drake-na-tengize.html"
"https://www.nur.kz/daynews/","Вакансии в сфере красоты и спорта до 500 тыс. тенге на rabotanur.kz","https://www.nur.kz/1803253-vakansii-v-sfere-krasoty-i-sporta-do-500-tys-tenge-na-rabotanurkz.html","","","https://netstorage-nur.akamaized.net/images/7ad12eb28a177a12.jpg?impolicy=common-image&imwidth=272","Вакансии в сфере красоты и спорта до 500 тыс. тенге на rabotanur.kz","https://www.nur.kz/1803253-vakansii-v-sfere-krasoty-i-sporta-do-500-tys-tenge-na-rabotanurkz.html"
"https://www.nur.kz/daynews/","""Прошу оказать содействие"": Кульгинов обратился к астанчанам","https://www.nur.kz/1803239-prosu-okazat-sodejstvie-kulginov-obratilsa-k-astancanam.html","","","https://netstorage-nur.akamaized.net/images/7aaaa4ad5dab8846.jpg?impolicy=common-image&imwidth=272","""Прошу оказать содействие"": Кульгинов обратился к астанчанам","https://www.nur.kz/1803239-prosu-okazat-sodejstvie-kulginov-obratilsa-k-astancanam.html"
"https://www.nur.kz/daynews/","«Я не против токал»: жительница Уральска рассказала о жизни с верующим","https://www.nur.kz/1803049-a-ne-protiv-tokal-zitelnica-uralska-rasskazala-o-zizni-s-veruusim.html","","","https://netstorage-nur.akamaized.net/images/b407006ec2b73fea.jpeg?impolicy=common-image&imwidth=272","«Я не против токал»: жительница Уральска рассказала о жизни с верующим","https://www.nur.kz/1803049-a-ne-protiv-tokal-zitelnica-uralska-rasskazala-o-zizni-s-veruusim.html"
"https://www.nur.kz/daynews/","Покупку мебели за 7 млн тенге объяснили в Минтруда (фото)","https://www.nur.kz/1803215-pokupku-mebeli-za-7-mln-tenge-obasnili-v-mintruda-foto.html","","","https://netstorage-nur.akamaized.net/images/6e66bae0f3b245d2.jpg?impolicy=common-image&imwidth=272","Покупку мебели за 7 млн тенге объяснили в Минтруда (фото)","https://www.nur.kz/1803215-pokupku-mebeli-za-7-mln-tenge-obasnili-v-mintruda-foto.html"
"https://www.nur.kz/daynews/","«Болды, не хочу, не трогайте»: глава Нацбанка Досаев сбежал от журналистов (видео)","https://www.nur.kz/1803211-boldy-ne-hocu-ne-trogajte-glava-nacbanka-dosaev-sbezal-ot-zurnalistov-video.html","","","https://netstorage-nur.akamaized.net/images/f73e5adc0fa78526.jpg?impolicy=common-image&imwidth=272","«Болды, не хочу, не трогайте»: глава Нацбанка Досаев сбежал от журналистов (видео)","https://www.nur.kz/1803211-boldy-ne-hocu-ne-trogajte-glava-nacbanka-dosaev-sbezal-ot-zurnalistov-video.html"
"https://www.nur.kz/daynews/","Авиакомпания скрыла аварийную посадку Ан-2 в Кызылординской области (видео)","https://www.nur.kz/1803206-aviakompania-skryla-avarijnuu-posadku-an-2-v-kyzylordinskoj-oblasti.html","","","https://netstorage-nur.akamaized.net/images/8f127dd6633615d4.png?impolicy=common-image&imwidth=272","Авиакомпания скрыла аварийную посадку Ан-2 в Кызылординской области (видео)","https://www.nur.kz/1803206-aviakompania-skryla-avarijnuu-posadku-an-2-v-kyzylordinskoj-oblasti.html"
"https://www.nur.kz/daynews/","Генпрокуратура: Дестабилизировать ситуацию пытаются в Казахстане","https://www.nur.kz/1803203-genprokuratura-destabilizirovat-situaciu-pytautsa-v-kazahstane.html","","","https://netstorage-nur.akamaized.net/images/954f0362731ce684.jpg?impolicy=common-image&imwidth=272","Генпрокуратура: Дестабилизировать ситуацию пытаются в Казахстане","https://www.nur.kz/1803203-genprokuratura-destabilizirovat-situaciu-pytautsa-v-kazahstane.html"
"https://www.nur.kz/daynews/","ЦАРКА: Личные данные 11 млн казахстанцев находились в свободном доступе","https://www.nur.kz/1803148-carka-licnye-dannye-11-mln-kazahstancev-nahodilis-v-svobodnom-dostupe.html","","","https://netstorage-nur.akamaized.net/images/8d4bdc09c7a00df7.jpg?impolicy=common-image&imwidth=272","ЦАРКА: Личные данные 11 млн казахстанцев находились в свободном доступе","https://www.nur.kz/1803148-carka-licnye-dannye-11-mln-kazahstancev-nahodilis-v-svobodnom-dostupe.html"
"https://www.nur.kz/daynews/","""Мне сейчас не до кресел"": аким Нур-Султана о покупке новой мебели в рабочий кабинет","https://www.nur.kz/1803191-mne-sejcas-ne-do-kresel-akim-nur-sultana-o-pokupke-novoj-mebeli-v-rabocij-kabinet.html","","","https://netstorage-nur.akamaized.net/images/23f5787f1f1f4875.jpg?impolicy=common-image&imwidth=272","""Мне сейчас не до кресел"": аким Нур-Султана о покупке новой мебели в рабочий кабинет","https://www.nur.kz/1803191-mne-sejcas-ne-do-kresel-akim-nur-sultana-o-pokupke-novoj-mebeli-v-rabocij-kabinet.html"
"https://www.nur.kz/daynews/","Объявление о покупке мебели на 7 млн тенге опубликовало минтруда","https://www.nur.kz/1803132-obavlenie-o-pokupke-mebeli-na-7-mln-tenge-opublikovalo-mintruda.html","","","https://netstorage-nur.akamaized.net/images/4e0dcb18d597180f.jpg?impolicy=common-image&imwidth=272","Объявление о покупке мебели на 7 млн тенге опубликовало минтруда","https://www.nur.kz/1803132-obavlenie-o-pokupke-mebeli-na-7-mln-tenge-opublikovalo-mintruda.html"
"https://www.nur.kz/daynews/","Токаев реорганизовал министерство торговли и интеграции","https://www.nur.kz/1803175-tokaev-reorganizoval-ministerstvo-torgovli-i-integracii.html","","","https://netstorage-nur.akamaized.net/images/3765366b23525ea5.jpg?impolicy=common-image&imwidth=272","Токаев реорганизовал министерство торговли и интеграции","https://www.nur.kz/1803175-tokaev-reorganizoval-ministerstvo-torgovli-i-integracii.html"
"https://www.nur.kz/daynews/","Крупную сумму изъяли у арестованных членов ДВК в Алматы","https://www.nur.kz/1803158-krupnuu-summu-izali-u-arestovannyh-clenov-dvk-v-almaty.html","","","https://netstorage-nur.akamaized.net/images/343075779254742f.jpeg?impolicy=common-image&imwidth=272","Крупную сумму изъяли у арестованных членов ДВК в Алматы","https://www.nur.kz/1803158-krupnuu-summu-izali-u-arestovannyh-clenov-dvk-v-almaty.html"
"https://www.nur.kz/daynews/","""Воспитатель избивает, а няни смеются"": видео жестокого обращения с детьми сняли в Талдыкоргане","https://www.nur.kz/1803100-vospitatel-izbivaet-a-nani-smeutsa-video-zestokogo-obrasenia-s-detmi-snali-v-taldykorgane.html","","","https://netstorage-nur.akamaized.net/images/9fc858c2ac224f6c.jpg?impolicy=common-image&imwidth=272","""Воспитатель избивает, а няни смеются"": видео жестокого обращения с детьми сняли в Талдыкоргане","https://www.nur.kz/1803100-vospitatel-izbivaet-a-nani-smeutsa-video-zestokogo-obrasenia-s-detmi-snali-v-taldykorgane.html"
"https://www.nur.kz/daynews/","Касым-Жомарт Токаев блеснул знанием английского на заседании СИИ (видео)","https://www.nur.kz/1803131-kasym-zomart-tokaev-blesnul-znaniem-anglijskogo-na-zasedanii-sii-video.html","","","https://netstorage-nur.akamaized.net/images/60a706c2867061e5.jpg?impolicy=common-image&imwidth=272","Касым-Жомарт Токаев блеснул знанием английского на заседании СИИ (видео)","https://www.nur.kz/1803131-kasym-zomart-tokaev-blesnul-znaniem-anglijskogo-na-zasedanii-sii-video.html"
